time,open,high,low,close,tick_volume,spread
2020-06-01 00:00:00,232.7,240.36,227.11,234.73,254966,0
2020-06-01 12:00:00,234.71,240.74,232.51,239.25,264654,0
2020-06-02 00:00:00,236.01,248.98,235.96,246.17,265679,0
2020-06-02 12:00:00,246.16,251.34,221.34,234.15,192090,0
2020-06-03 00:00:00,231.7,237.29,230.89,234.67,234805,0
2020-06-03 12:00:00,234.66,240.89,232.46,239.52,230606,0
2020-06-04 00:00:00,236.91,244.57,236.89,241.58,81304,0
2020-06-04 12:00:00,241.58,244.07,233.55,239.01,96174,0
2020-06-05 00:00:00,236.5,245.8,236.48,244.27,91487,0
2020-06-05 12:00:00,244.29,244.81,235.71,239.15,110563,0
2020-06-08 00:00:00,239.82,243.37,239.21,241.27,46428,0
2020-06-08 12:00:00,241.28,242.7,238.06,240.34,39003,0
2020-06-09 00:00:00,237.59,247.99,231.6,241.29,87535,0
2020-06-09 12:00:00,241.29,242.8,238.61,241.51,53802,0
2020-06-10 00:00:00,239.0,243.24,239.0,241.1,65420,0
2020-06-10 12:00:00,241.09,248.48,237.16,245.77,59618,0
2020-06-11 00:00:00,244.97,248.02,242.71,244.34,92463,0
2020-06-11 12:00:00,244.32,244.65,221.06,230.16,92037,0
2020-06-12 00:00:00,227.91,235.4,225.75,234.87,74900,0
2020-06-12 12:00:00,234.87,237.27,231.65,235.51,67265,0
2020-06-15 00:00:00,231.31,232.13,215.68,221.86,118330,0
2020-06-15 12:00:00,221.86,231.68,217.72,230.65,69513,0
2020-06-16 00:00:00,230.52,232.36,226.57,230.84,84749,0
2020-06-16 12:00:00,230.76,233.92,229.33,231.56,85942,0
2020-06-17 00:00:00,231.37,233.66,229.18,231.81,65511,0
2020-06-17 12:00:00,231.81,235.06,225.21,229.08,81072,0
2020-06-18 00:00:00,226.56,232.41,226.54,230.89,55885,0
2020-06-18 12:00:00,230.9,231.79,225.18,227.01,41561,0
2020-06-19 00:00:00,226.04,230.44,223.95,226.38,74823,0
2020-06-19 12:00:00,226.38,229.75,225.42,227.28,48651,0
2020-06-22 00:00:00,224.28,233.57,224.28,233.5,59571,0
2020-06-22 12:00:00,233.48,243.07,232.58,242.58,59133,0
2020-06-23 00:00:00,240.58,244.66,238.46,240.19,60434,0
2020-06-23 12:00:00,240.2,242.79,239.23,241.1,40656,0
2020-06-24 00:00:00,240.77,247.01,237.41,240.66,55867,0
2020-06-24 12:00:00,240.65,240.86,228.47,232.57,72022,0
2020-06-25 00:00:00,232.01,233.42,225.03,232.17,70244,0
2020-06-25 12:00:00,232.16,233.06,229.2,231.37,37024,0
2020-06-26 00:00:00,231.6,232.6,225.52,227.13,56897,0
2020-06-26 12:00:00,227.07,230.03,225.08,228.07,67378,0
2020-06-29 00:00:00,222.74,224.61,218.89,220.8,58014,0
2020-06-29 12:00:00,220.8,225.96,219.36,225.21,47806,0
2020-06-30 00:00:00,225.81,227.86,223.6,223.93,78029,0
2020-06-30 12:00:00,223.93,225.66,220.74,223.55,43679,0
2020-07-01 00:00:00,223.29,226.94,221.17,225.83,62974,0
2020-07-01 12:00:00,225.83,230.81,224.62,229.38,52885,0
2020-07-02 00:00:00,226.57,230.17,224.89,226.91,71109,0
2020-07-02 12:00:00,226.92,229.31,220.69,224.29,62914,0
2020-07-03 00:00:00,223.96,226.18,221.76,225.06,64842,0
2020-07-03 12:00:00,225.05,226.2,223.33,224.82,34421,0
2020-07-06 00:00:00,221.0,232.08,221.0,231.48,48015,0
2020-07-06 12:00:00,231.48,238.83,230.58,236.2,39632,0
2020-07-07 00:00:00,233.87,241.81,233.82,235.34,44300,0
2020-07-07 12:00:00,235.33,238.25,232.44,236.46,28623,0
2020-07-08 00:00:00,234.06,240.47,234.03,238.67,35006,0
2020-07-08 12:00:00,238.67,247.03,238.12,244.02,42654,0
2020-07-09 00:00:00,241.72,246.39,241.02,244.09,44596,0
2020-07-09 12:00:00,244.11,245.58,235.51,239.23,47016,0
2020-07-10 00:00:00,237.2,240.12,233.4,236.87,34286,0
2020-07-10 12:00:00,236.87,238.69,235.61,237.06,23484,0
2020-07-13 00:00:00,234.05,242.45,234.0,241.86,44358,0
2020-07-13 12:00:00,241.87,243.23,234.99,236.76,31895,0
2020-07-14 00:00:00,233.89,237.96,233.88,236.45,30342,0
2020-07-14 12:00:00,236.43,240.07,235.34,239.28,27821,0
2020-07-15 00:00:00,236.87,239.5,236.55,237.3,24183,0
2020-07-15 12:00:00,237.29,238.02,234.37,236.03,21933,0
2020-07-16 00:00:00,233.4,237.19,227.48,230.31,27688,0
2020-07-16 12:00:00,230.31,232.24,227.75,230.53,27594,0
2020-07-17 00:00:00,227.98,232.31,227.89,230.64,39649,0
2020-07-17 12:00:00,230.64,232.59,229.62,230.26,17352,0
2020-07-20 00:00:00,231.21,237.91,231.19,236.99,36902,0
2020-07-20 12:00:00,236.99,237.4,231.97,234.28,21184,0
2020-07-21 00:00:00,231.66,241.11,231.59,239.46,42651,0
2020-07-21 12:00:00,239.46,244.94,239.46,243.27,37313,0
2020-07-22 00:00:00,240.91,243.82,239.51,240.4,43648,0
2020-07-22 12:00:00,240.39,244.22,240.13,243.65,18546,0
2020-07-23 00:00:00,241.43,266.42,241.42,262.96,60244,0
2020-07-23 12:00:00,262.96,278.37,258.24,271.21,49095,0
2020-07-24 00:00:00,268.22,274.37,265.53,268.62,45545,0
2020-07-24 12:00:00,268.6,284.88,268.6,284.05,53192,0
2020-07-27 00:00:00,305.59,327.62,305.41,320.35,68103,0
2020-07-27 12:00:00,320.38,324.93,306.9,322.27,55832,0
2020-07-28 00:00:00,319.13,331.4,310.73,311.48,53498,0
2020-07-28 12:00:00,311.49,321.24,304.21,317.81,55758,0
2020-07-29 00:00:00,316.66,323.31,310.73,322.85,47135,0
2020-07-29 12:00:00,322.85,323.19,314.55,320.28,51820,0
2020-07-30 00:00:00,317.99,321.73,311.87,317.69,50120,0
2020-07-30 12:00:00,317.7,340.3,313.18,336.86,38436,0
2020-07-31 00:00:00,334.51,338.32,326.13,336.28,40868,0
2020-07-31 12:00:00,336.28,346.04,334.41,343.62,47723,0
2020-08-03 00:00:00,372.95,385.57,362.13,379.37,58456,0
2020-08-03 12:00:00,379.37,396.11,377.35,388.58,64861,0
2020-08-04 00:00:00,389.36,400.73,375.64,389.25,66777,0
2020-08-04 12:00:00,389.25,392.41,376.5,386.41,61939,0
2020-08-05 00:00:00,382.87,392.17,379.64,388.41,46478,0
2020-08-05 12:00:00,388.19,400.12,387.08,398.33,53379,0
2020-08-06 00:00:00,395.5,405.56,387.57,395.58,63089,0
2020-08-06 12:00:00,395.48,399.23,391.03,394.57,46364,0
2020-08-07 00:00:00,392.86,396.57,387.19,393.66,50862,0
2020-08-07 12:00:00,393.65,395.61,358.91,375.77,59813,0
2020-08-10 00:00:00,389.41,397.88,384.75,393.73,48400,0
2020-08-10 12:00:00,393.74,396.61,380.5,393.47,37152,0
2020-08-11 00:00:00,390.29,396.53,384.16,387.28,68093,0
2020-08-11 12:00:00,387.28,390.56,361.9,371.48,53882,0
2020-08-12 00:00:00,368.72,379.89,361.21,376.32,67150,0
2020-08-12 12:00:00,376.3,387.46,376.13,384.53,48442,0
2020-08-13 00:00:00,381.55,394.51,376.55,381.06,45417,0
2020-08-13 12:00:00,381.0,409.83,371.96,408.78,49434,0
2020-08-14 00:00:00,413.6,428.99,407.69,421.12,50021,0
2020-08-14 12:00:00,421.1,442.47,418.01,434.55,45974,0
2020-08-17 00:00:00,426.08,433.12,416.58,426.53,28677,0
2020-08-17 12:00:00,426.57,444.14,419.03,435.49,45274,0
2020-08-18 00:00:00,436.52,437.68,424.37,428.77,43156,0
2020-08-18 12:00:00,428.72,430.0,409.83,425.0,55629,0
2020-08-19 00:00:00,423.41,427.04,398.86,410.4,77493,0
2020-08-19 12:00:00,410.43,413.99,390.97,400.89,66629,0
2020-08-20 00:00:00,402.74,413.06,400.01,405.17,48272,0
2020-08-20 12:00:00,405.15,416.28,404.4,413.9,40933,0
2020-08-21 00:00:00,413.98,417.2,406.41,409.54,49506,0
2020-08-21 12:00:00,409.54,410.2,392.0,392.89,67059,0
2020-08-24 00:00:00,390.2,404.79,385.4,402.92,43280,0
2020-08-24 12:00:00,402.92,406.69,395.89,399.77,45389,0
2020-08-25 00:00:00,399.02,408.3,387.04,391.65,46671,0
2020-08-25 12:00:00,391.65,396.34,366.05,375.14,80653,0
2020-08-26 00:00:00,374.79,385.91,374.78,379.98,41817,0
2020-08-26 12:00:00,380.0,391.23,375.11,387.27,59822,0
2020-08-27 00:00:00,386.09,388.41,378.24,381.61,51745,0
2020-08-27 12:00:00,381.01,394.97,368.28,377.14,67884,0
2020-08-28 00:00:00,377.3,389.89,376.79,385.47,29486,0
2020-08-28 12:00:00,385.71,396.24,385.47,392.0,40793,0
2020-08-31 00:00:00,419.43,428.2,416.05,418.22,61966,0
2020-08-31 12:00:00,418.22,437.12,417.13,429.44,44575,0
2020-09-01 00:00:00,428.85,464.18,426.95,459.09,52882,0
2020-09-01 12:00:00,459.11,484.16,457.31,480.0,50686,0
2020-09-02 00:00:00,477.55,486.4,460.11,466.85,55651,0
2020-09-02 12:00:00,466.85,470.02,417.95,434.3,81774,0
2020-09-03 00:00:00,432.34,448.81,421.73,435.31,62550,0
2020-09-03 12:00:00,435.34,435.97,388.23,403.36,77513,0
2020-09-04 00:00:00,401.9,404.91,367.48,393.72,73206,0
2020-09-04 12:00:00,393.76,398.38,353.97,389.12,76190,0
2020-09-07 00:00:00,348.76,358.12,335.61,343.23,60341,0
2020-09-07 12:00:00,343.23,350.55,320.5,342.08,71079,0
2020-09-08 00:00:00,344.75,354.31,339.73,341.74,40311,0
2020-09-08 12:00:00,341.74,344.13,328.48,333.39,79385,0
2020-09-09 00:00:00,330.68,341.16,322.37,338.57,73337,0
2020-09-09 12:00:00,338.59,357.14,337.99,351.38,60097,0
2020-09-10 00:00:00,349.93,373.53,347.81,361.82,85476,0
2020-09-10 12:00:00,361.88,375.39,359.07,363.19,73238,0
2020-09-11 00:00:00,361.81,370.02,353.49,362.99,45267,0
2020-09-11 12:00:00,362.99,370.42,358.67,366.47,51026,0
2020-09-14 00:00:00,358.67,368.23,353.39,361.61,65591,0
2020-09-14 12:00:00,361.62,382.41,359.31,374.45,66416,0
2020-09-15 00:00:00,376.36,380.54,366.73,368.11,62434,0
2020-09-15 12:00:00,368.11,376.87,360.01,363.36,60886,0
2020-09-16 00:00:00,362.99,365.95,352.37,361.9,46087,0
2020-09-16 12:00:00,361.9,371.25,358.73,363.33,55733,0
2020-09-17 00:00:00,362.39,382.63,361.2,376.51,64307,0
2020-09-17 12:00:00,376.51,392.09,372.38,389.72,55212,0
2020-09-18 00:00:00,390.44,391.95,379.72,385.0,45226,0
2020-09-18 12:00:00,385.0,386.65,372.98,378.22,47110,0
2020-09-21 00:00:00,365.73,373.88,362.58,365.65,39885,0
2020-09-21 12:00:00,365.6,365.83,328.18,344.39,83370,0
2020-09-22 00:00:00,343.87,347.39,333.11,339.93,64606,0
2020-09-22 12:00:00,339.96,343.42,334.42,342.85,57187,0
2020-09-23 00:00:00,341.37,344.69,330.32,334.25,50583,0
2020-09-23 12:00:00,334.16,341.23,310.46,318.72,53681,0
2020-09-24 00:00:00,320.08,326.36,314.28,323.86,65013,0
2020-09-24 12:00:00,323.84,346.84,322.77,343.97,67342,0
2020-09-25 00:00:00,343.32,350.88,335.4,336.79,44276,0
2020-09-25 12:00:00,336.79,355.9,335.62,352.63,63150,0
2020-09-28 00:00:00,351.14,358.64,350.2,355.34,45151,0
2020-09-28 12:00:00,355.35,366.15,354.44,360.62,58431,0
2020-09-29 00:00:00,360.19,361.82,347.88,353.12,55586,0
2020-09-29 12:00:00,353.11,357.51,349.29,355.59,53299,0
2020-09-30 00:00:00,354.97,358.42,351.18,353.25,43302,0
2020-09-30 12:00:00,353.21,356.87,348.96,354.58,43684,0
2020-10-01 00:00:00,354.48,367.41,354.47,365.27,64205,0
2020-10-01 12:00:00,365.36,366.98,342.95,349.45,74741,0
2020-10-02 00:00:00,349.45,351.96,333.84,335.97,68866,0
2020-10-02 12:00:00,335.97,345.43,331.86,344.37,60265,0
2020-10-05 00:00:00,348.98,353.63,346.44,348.2,44625,0
2020-10-05 12:00:00,348.2,352.17,346.73,350.0,38618,0
2020-10-06 00:00:00,349.87,353.2,347.37,350.0,35462,0
2020-10-06 12:00:00,349.98,350.6,334.31,335.2,62529,0
2020-10-07 00:00:00,334.62,340.26,330.48,338.16,50159,0
2020-10-07 12:00:00,338.16,340.81,334.81,338.81,43031,0
2020-10-08 00:00:00,338.38,340.31,332.25,333.3,34147,0
2020-10-08 12:00:00,333.21,351.34,331.91,349.51,60490,0
2020-10-09 00:00:00,348.6,349.79,345.28,349.08,35067,0
2020-10-09 12:00:00,348.93,364.1,347.27,361.77,43083,0
2020-10-12 00:00:00,369.23,373.46,368.02,371.51,37889,0
2020-10-12 12:00:00,371.52,387.54,361.99,385.42,76703,0
2020-10-13 00:00:00,385.19,393.1,378.18,382.56,53896,0
2020-10-13 12:00:00,382.51,385.27,372.01,377.97,49763,0
2020-10-14 00:00:00,377.25,383.2,377.25,380.8,34738,0
2020-10-14 12:00:00,380.84,385.63,370.15,374.77,56438,0
2020-10-15 00:00:00,373.82,379.16,372.73,373.09,46340,0
2020-10-15 12:00:00,373.09,379.31,367.83,378.46,52473,0
2020-10-16 00:00:00,376.02,378.05,361.92,366.58,48988,0
2020-10-16 12:00:00,366.39,368.92,358.56,364.56,52567,0
2020-10-19 00:00:00,371.43,377.83,370.72,373.71,39181,0
2020-10-19 12:00:00,373.63,382.63,373.11,377.66,46324,0
2020-10-20 00:00:00,376.78,378.91,371.85,372.87,42277,0
2020-10-20 12:00:00,372.81,375.55,362.25,366.68,50767,0
2020-10-21 00:00:00,366.23,381.03,365.38,375.4,47502,0
2020-10-21 12:00:00,375.4,398.47,374.36,392.99,67602,0
2020-10-22 00:00:00,392.68,400.16,386.8,395.97,53573,0
2020-10-22 12:00:00,395.97,417.92,389.86,415.87,56550,0
2020-10-23 00:00:00,415.81,419.43,407.44,411.73,41895,0
2020-10-23 12:00:00,411.73,417.63,399.43,407.3,45062,0
2020-10-26 00:00:00,406.23,409.54,398.4,404.21,36694,0
2020-10-26 12:00:00,404.19,406.03,380.53,390.68,57807,0
2020-10-27 00:00:00,390.49,394.06,388.36,391.93,37032,0
2020-10-27 12:00:00,391.93,408.41,388.08,402.01,53002,0
2020-10-28 00:00:00,402.04,407.16,389.04,394.98,46660,0
2020-10-28 12:00:00,394.98,396.45,378.21,383.64,61263,0
2020-10-29 00:00:00,383.23,390.53,380.61,384.78,45919,0
2020-10-29 12:00:00,384.93,392.12,378.64,386.96,54363,0
2020-10-30 00:00:00,386.52,390.07,373.17,376.25,52524,0
2020-10-30 12:00:00,376.25,382.87,371.44,382.3,54952,0
2020-11-02 00:00:00,393.64,402.48,379.92,385.64,49457,0
2020-11-02 12:00:00,385.64,386.71,376.04,383.55,52849,0
2020-11-03 00:00:00,383.07,384.04,368.04,377.07,47829,0
2020-11-03 12:00:00,377.11,382.89,375.87,381.29,47943,0
2020-11-04 00:00:00,380.79,388.48,374.68,378.97,46809,0
2020-11-04 12:00:00,378.87,406.46,377.3,398.96,56173,0
2020-11-05 00:00:00,398.64,405.05,394.4,396.36,56438,0
2020-11-05 12:00:00,396.36,416.11,395.81,411.53,70382,0
2020-11-06 00:00:00,410.95,439.67,410.29,430.94,80948,0
2020-11-06 12:00:00,430.95,447.36,430.75,445.21,78020,0
2020-11-09 00:00:00,449.04,456.1,439.0,448.26,53900,0
2020-11-09 12:00:00,448.26,457.09,431.56,445.84,71149,0
2020-11-10 00:00:00,446.7,454.2,437.2,450.69,228931,0
2020-11-10 12:00:00,450.69,451.25,438.7,449.51,53609,0
2020-11-11 00:00:00,451.03,475.82,447.26,456.78,238806,0
2020-11-11 12:00:00,456.78,474.69,456.5,464.3,89058,0
2020-11-12 00:00:00,466.16,469.57,448.68,466.28,271121,0
2020-11-12 12:00:00,466.29,468.23,450.64,460.64,72666,0
2020-11-13 00:00:00,462.42,474.22,455.21,465.39,247647,0
2020-11-13 12:00:00,465.25,473.08,459.44,470.1,58291,0
2020-11-16 00:00:00,442.93,465.09,437.75,450.46,246814,0
2020-11-16 12:00:00,450.46,464.05,449.02,456.98,55797,0
2020-11-17 00:00:00,457.79,484.17,456.13,461.02,240078,0
2020-11-17 12:00:00,461.04,483.03,460.43,478.84,80755,0
2020-11-18 00:00:00,479.85,494.58,453.16,475.07,293296,0
2020-11-18 12:00:00,474.87,480.44,461.41,472.22,69169,0
2020-11-19 00:00:00,473.79,480.14,463.11,464.68,248284,0
2020-11-19 12:00:00,464.67,476.51,462.98,470.77,57089,0
2020-11-20 00:00:00,472.06,513.66,467.13,493.44,252298,0
2020-11-20 12:00:00,493.44,512.52,492.12,507.22,100774,0
2020-11-23 00:00:00,572.14,607.65,547.9,589.96,431306,0
2020-11-23 12:00:00,589.99,606.43,574.97,604.81,148346,0
2020-11-24 00:00:00,605.15,622.25,585.26,606.65,359443,0
2020-11-24 12:00:00,606.93,611.99,588.93,599.06,122498,0
2020-11-25 00:00:00,598.78,605.46,573.42,593.45,343520,0
2020-11-25 12:00:00,593.45,602.82,571.53,575.48,102655,0
2020-11-26 00:00:00,577.77,578.69,477.05,501.47,443754,0
2020-11-26 12:00:00,501.5,524.02,479.54,511.63,150997,0
2020-11-27 00:00:00,512.51,529.76,492.0,501.55,392967,0
2020-11-27 12:00:00,501.56,514.28,491.06,513.98,109971,0
2020-11-30 00:00:00,565.8,612.47,561.39,574.8,333317,0
2020-11-30 12:00:00,574.83,612.11,573.43,602.89,70534,411
2020-12-01 00:00:00,603.23,631.88,561.31,612.25,348333,0
2020-12-01 12:00:00,612.26,633.89,558.19,593.3,91239,411
2020-12-02 00:00:00,590.72,602.2,571.27,592.98,362560,0
2020-12-02 12:00:00,592.83,599.9,581.21,596.82,56759,409
2020-12-03 00:00:00,593.52,619.02,581.94,604.73,360636,0
2020-12-03 12:00:00,604.72,621.53,602.27,613.55,53975,409
2020-12-04 00:00:00,611.02,618.49,573.8,607.2,336884,0
2020-12-04 12:00:00,607.25,607.47,574.7,579.17,84909,409
2020-12-07 00:00:00,594.54,601.47,580.1,593.11,315648,0
2020-12-07 12:00:00,593.11,595.86,582.09,586.54,61196,409
2020-12-08 00:00:00,584.16,593.19,554.86,571.52,343178,0
2020-12-08 12:00:00,571.48,579.19,556.78,563.62,81985,409
2020-12-09 00:00:00,561.35,573.4,525.64,546.17,353146,0
2020-12-09 12:00:00,546.04,575.58,543.31,574.0,66578,409
2020-12-10 00:00:00,571.26,575.24,543.54,555.65,344651,0
2020-12-10 12:00:00,555.46,566.34,545.56,561.62,49750,409
2020-12-11 00:00:00,559.15,562.71,530.79,539.22,367864,0
2020-12-11 12:00:00,539.22,552.6,533.4,547.14,57622,409
2020-12-14 00:00:00,586.66,590.8,570.97,585.23,311125,0
2020-12-14 12:00:00,585.23,586.11,573.12,584.06,45739,409
2020-12-15 00:00:00,581.7,594.76,574.68,581.7,304091,0
2020-12-15 12:00:00,581.7,591.31,578.67,586.77,57173,409
2020-12-16 00:00:00,584.21,628.29,576.56,586.5,325129,0
2020-12-16 12:00:00,586.26,630.3,585.67,628.52,82296,409
2020-12-17 00:00:00,624.9,672.04,622.67,640.36,343890,0
2020-12-17 12:00:00,640.38,674.94,623.54,638.8,111361,411
2020-12-18 00:00:00,636.4,659.66,625.03,659.47,377188,0
2020-12-18 12:00:00,659.47,661.68,629.3,649.47,81460,411
2020-12-21 00:00:00,627.97,646.26,592.43,623.87,336135,0
2020-12-21 12:00:00,623.8,626.33,592.68,615.97,90929,411
2020-12-22 00:00:00,613.92,629.52,583.38,602.04,395398,0
2020-12-22 12:00:00,602.04,631.59,594.26,620.54,94849,411
2020-12-23 00:00:00,618.23,636.28,587.66,609.86,366835,0
2020-12-23 12:00:00,610.0,619.58,589.08,594.82,103196,411
2020-12-24 00:00:00,592.44,595.61,543.21,583.21,380656,0
2020-12-24 12:00:00,583.21,597.49,571.88,592.37,65820,411
2020-12-28 00:00:00,670.17,743.27,669.87,730.03,395731,0
2020-12-28 12:00:00,730.07,745.06,711.92,725.87,151616,411
2020-12-29 00:00:00,721.79,736.74,683.26,719.37,327936,0
2020-12-29 12:00:00,719.37,736.85,701.27,721.73,135176,411
2020-12-30 00:00:00,719.49,753.32,711.7,723.42,354826,0
2020-12-30 12:00:00,723.34,756.86,717.93,745.13,141386,411
2020-12-31 00:00:00,743.45,753.53,717.87,744.74,320267,0
2020-12-31 12:00:00,744.76,751.43,719.03,738.33,120015,411
2021-01-04 00:00:00,942.21,1161.54,886.19,964.32,480682,0
2021-01-04 12:00:00,964.32,1054.95,878.03,1004.55,175023,415
2021-01-05 00:00:00,1002.25,1130.95,969.77,1033.04,419392,0
2021-01-05 12:00:00,1033.04,1107.69,999.18,1083.66,120514,415
2021-01-06 00:00:00,1080.25,1207.45,1052.21,1099.17,389900,0
2021-01-06 12:00:00,1099.18,1210.45,1098.26,1179.15,149528,415
2021-01-07 00:00:00,1179.04,1285.0,1145.75,1204.11,340412,0
2021-01-07 12:00:00,1204.1,1288.39,1140.79,1247.15,143235,400
2021-01-08 00:00:00,1250.5,1269.34,1058.15,1219.19,330758,0
2021-01-08 12:00:00,1219.19,1273.21,1130.48,1186.68,141613,420
2021-01-11 00:00:00,1260.75,1286.2,907.04,1129.05,388797,0
2021-01-11 12:00:00,1129.36,1144.58,904.11,1033.08,143762,421
2021-01-12 00:00:00,1027.36,1148.36,1001.7,1112.1,317123,0
2021-01-12 12:00:00,1112.1,1122.23,1003.31,1075.0,113351,417
2021-01-13 00:00:00,1072.31,1122.27,980.88,1057.12,285895,0
2021-01-13 12:00:00,1057.12,1124.19,1041.02,1121.67,93391,417
2021-01-14 00:00:00,1121.18,1242.0,1082.5,1143.52,242014,0
2021-01-14 12:00:00,1143.52,1243.47,1142.02,1186.6,99324,419
2021-01-15 00:00:00,1182.27,1252.18,1065.14,1225.94,240557,0
2021-01-15 12:00:00,1225.94,1233.54,1066.21,1154.2,47235,637
2021-01-16 00:00:00,1158.61,1212.17,1148.01,1209.86,46337,617
2021-01-16 12:00:00,1209.86,1241.12,1184.88,1233.95,16147,616
2021-01-17 00:00:00,1230.34,1252.95,1161.68,1174.59,54660,688
2021-01-17 12:00:00,1174.59,1261.62,1162.8,1257.73,46575,421
2021-01-18 00:00:00,1257.73,1264.41,1179.07,1224.56,36341,694
2021-01-18 12:00:00,1224.66,1249.48,1204.36,1229.65,27053,659
2021-01-19 00:00:00,1229.65,1377.41,1228.95,1367.5,38532,494
2021-01-19 12:00:00,1367.55,1431.18,1330.02,1404.27,38879,652
2021-01-20 00:00:00,1404.27,1419.43,1295.26,1305.1,45681,646
2021-01-20 12:00:00,1305.1,1349.22,1231.54,1318.05,45134,636
2021-01-21 00:00:00,1318.05,1383.88,1228.43,1257.37,43493,633
2021-01-21 12:00:00,1257.37,1261.82,1159.64,1166.6,51638,163
2021-01-22 00:00:00,1166.69,1184.17,1040.64,1166.1,67295,790
2021-01-22 12:00:00,1166.12,1272.44,1152.57,1241.86,77731,422
2021-01-23 00:00:00,1222.04,1270.89,1203.91,1254.21,53056,421
2021-01-23 12:00:00,1254.21,1254.83,1191.64,1215.08,23610,617
2021-01-24 00:00:00,1241.41,1346.74,1217.52,1339.06,54316,419
2021-01-24 12:00:00,1339.06,1363.95,1296.26,1348.09,69551,419
2021-01-25 00:00:00,1348.09,1471.27,1336.78,1387.74,68057,419
2021-01-25 12:00:00,1387.74,1441.97,1308.14,1342.45,115529,420
2021-01-26 00:00:00,1342.32,1375.84,1287.89,1312.51,150242,423
2021-01-26 12:00:00,1312.54,1361.08,1241.08,1330.67,142970,423
2021-01-27 00:00:00,1330.26,1372.17,1247.89,1270.38,119428,423
2021-01-27 12:00:00,1270.38,1307.53,1202.65,1272.39,117521,423
2021-01-28 00:00:00,1272.39,1323.91,1215.24,1299.67,107005,423
2021-01-28 12:00:00,1298.78,1356.26,1278.0,1343.25,139536,421
2021-01-29 00:00:00,1343.25,1398.54,1282.9,1371.63,131470,421
2021-01-29 12:00:00,1371.63,1438.73,1307.83,1370.47,151276,423
2021-01-30 00:00:00,1382.99,1403.78,1322.78,1343.63,132682,423
2021-01-30 12:00:00,1343.63,1372.77,1328.0,1366.19,24001,443
2021-01-31 00:00:00,1380.65,1388.68,1335.5,1337.89,115706,423
2021-01-31 12:00:00,1338.03,1370.29,1277.89,1292.29,112857,426
2021-02-01 00:00:00,1291.45,1337.01,1267.28,1327.42,123259,423
2021-02-01 12:00:00,1327.42,1349.62,1297.12,1346.92,131214,421
2021-02-02 00:00:00,1347.09,1454.14,1339.46,1434.89,137942,422
2021-02-02 12:00:00,1434.89,1536.98,1405.0,1516.06,139425,423
2021-02-03 00:00:00,1516.22,1571.75,1505.16,1527.86,133763,423
2021-02-03 12:00:00,1527.86,1650.12,1520.04,1630.19,142893,423
2021-02-04 00:00:00,1626.47,1695.81,1569.27,1642.35,141294,425
2021-02-04 12:00:00,1642.35,1671.53,1552.39,1638.23,162451,427
2021-02-05 00:00:00,1635.89,1676.58,1585.86,1651.3,131769,427
2021-02-05 12:00:00,1651.3,1759.59,1638.53,1717.69,135845,427
2021-02-06 00:00:00,1699.27,1742.25,1641.0,1693.38,128943,433
2021-02-06 12:00:00,1693.39,1697.61,1660.74,1686.96,55349,450
2021-02-07 00:00:00,1704.69,1718.15,1583.4,1635.92,116338,430
2021-02-07 12:00:00,1636.03,1655.94,1487.54,1596.2,139268,427
2021-02-08 00:00:00,1594.5,1651.26,1562.65,1627.31,120223,427
2021-02-08 12:00:00,1627.39,1775.92,1624.49,1694.39,139285,427
2021-02-09 00:00:00,1697.8,1821.37,1692.19,1773.79,125712,429
2021-02-09 12:00:00,1773.79,1790.71,1713.09,1766.32,137204,427
2021-02-10 00:00:00,1762.38,1836.18,1746.67,1792.3,129941,428
2021-02-10 12:00:00,1792.3,1809.98,1675.59,1724.25,152528,429
2021-02-11 00:00:00,1723.88,1766.82,1700.67,1764.45,103926,429
2021-02-11 12:00:00,1764.45,1816.83,1754.92,1765.31,102620,427
2021-02-12 00:00:00,1763.73,1806.28,1737.11,1764.98,91123,427
2021-02-12 12:00:00,1764.98,1861.13,1748.16,1855.38,93154,427
2021-02-13 00:00:00,1844.67,1872.3,1797.87,1828.19,76505,427
2021-02-13 12:00:00,1828.29,1828.41,1761.33,1779.84,17296,476
2021-02-14 00:00:00,1810.27,1849.27,1800.32,1837.88,95863,427
2021-02-14 12:00:00,1837.88,1846.15,1782.95,1825.9,91302,433
2021-02-15 00:00:00,1824.3,1831.36,1651.77,1761.12,94427,427
2021-02-15 12:00:00,1761.12,1834.2,1753.41,1783.1,90342,429
2021-02-16 00:00:00,1785.63,1823.78,1741.8,1800.03,88117,430
2021-02-16 12:00:00,1800.03,1821.1,1719.24,1750.6,93565,429
2021-02-17 00:00:00,1748.05,1817.85,1730.11,1810.16,93777,429
2021-02-17 12:00:00,1810.15,1853.49,1794.65,1852.76,90583,431
2021-02-18 00:00:00,1849.05,1914.4,1827.88,1898.88,93035,429
2021-02-18 12:00:00,1898.78,1948.87,1876.05,1943.15,90357,429
2021-02-19 00:00:00,1938.46,1949.72,1886.91,1928.57,88263,429
2021-02-19 12:00:00,1928.57,1973.43,1913.31,1954.4,87761,431
2021-02-20 00:00:00,1951.36,2038.6,1920.3,1999.28,88448,433
2021-02-20 12:00:00,1999.28,2035.36,1979.43,1986.99,43479,445
2021-02-21 00:00:00,1959.88,1960.4,1797.76,1939.07,112515,437
2021-02-21 12:00:00,1939.07,1973.44,1910.26,1917.37,96282,440
